ISIN,Name
152002,LIC MF Mid Cap Fund-Direct Plan-Growth
151999,LIC MF Mid Cap Fund-Direct Plan-IDCW
152001,LIC MF Mid Cap Fund-Regular Plan-Growth
152000,LIC MF Mid Cap Fund-Regular Plan-IDCW
142108,Mahindra Manulife Mid Cap Fund - Direct Plan - IDCW
142110,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth
142109,Mahindra Manulife Mid Cap Fund - Regular Plan - Growth
142107,Mahindra Manulife Mid Cap Fund- Regular Plan - IDCW
147479,Mirae Asset Midcap Fund - Regular Plan-Growth Option
147478,Mirae Asset Midcap Fund Direct IDCW
147480,Mirae Asset Midcap Fund Regular IDCW
147445,Mirae Asset Midcap Fund- Direct Growth Option
127044,Motilal Oswal Midcap Fund-Direct - IDCW Payout/Reinvestment
127042,Motilal Oswal Midcap Fund-Direct Plan-Growth Option
127040,Motilal Oswal Midcap Fund-Regular - IDCW Payout/Reinvestment
127039,Motilal Oswal Midcap Fund-Regular Plan-Growth Option
118666,NIPPON INDIA GROWTH FUND - DIRECT Plan - IDCW Option
118665,Nippon India Growth Fund - Direct Plan Growth Plan - Bonus Option
118668,Nippon India Growth Fund - Direct Plan Growth Plan - Growth Option
100375,NIPPON INDIA GROWTH FUND - IDCW Option
106260,NIPPON INDIA GROWTH FUND - INSTITUTIONAL Plan - IDCW Option
100376,Nippon India Growth Fund-Growth Plan-Bonus Option
100377,Nippon India Growth Fund-Growth Plan-Growth Option
125301,PGIM India Midcap Opportunities Fund - Direct Plan - Dividend Option - Payout
125307,PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option
125306,PGIM India Midcap Opportunities Fund - Regular Plan - Dividend Option - Payout
125305,PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option
120841,quant Mid Cap Fund - Growth Option - Direct Plan
101065,quant Mid Cap Fund - Growth Option - Regular Plan
120840,quant Mid Cap Fund - IDCW Option - Direct Plan
101066,quant Mid Cap Fund - IDCW Option - Regular Plan
119716,SBI Magnum MIDCAP FUND - DIRECT PLAN - GROWTH
119715,SBI Magnum MidCap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
102941,SBI Magnum MIDCAP FUND - REGULAR PLAN - GROWTH
102942,SBI Magnum MidCap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
119581,Sundaram Mid Cap Fund Direct Plan - Growth
119582,Sundaram Mid Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)
101539,Sundaram Mid Cap Fund Regular Plan - Growth
101538,Sundaram Mid Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)
119178,Tata Mid Cap Growth Fund - Direct Plan- Growth Option
119177,Tata Mid Cap Growth Fund - Direct Plan- IDCW Option
102328,Tata Mid Cap Growth Fund Regular Plan- Growth Option
102326,Tata Mid Cap Growth Fund-Regular Plan - IDCW Option
118872,Taurus Mid Cap Fund - Direct Plan - Growth
118873,Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option
100477,Taurus Mid Cap Fund - Regular Plan - Growth
111642,Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option
148073,Union Midcap Fund - Direct Plan - Growth Option
148074,Union Midcap Fund - Direct Plan - IDCW Option
148071,Union Midcap Fund - Regular Plan - Growth Option
148072,Union Midcap Fund - Regular Plan - IDCW Option
120727,UTI Mid Cap Fund - Direct Plan - IDCW
102393,UTI Mid Cap Fund - Regular Plan - IDCW
102394,UTI Mid Cap Fund-Growth Option
120726,UTI Mid Cap Fund-Growth Option- Direct
150584,WhiteOak Capital Mid Cap Fund Direct Plan Growth
150582,WhiteOak Capital Mid Cap Fund Direct Plan IDCW
150583,WhiteOak Capital Mid Cap Fund Regular Plan Growth
150585,WhiteOak Capital Mid Cap Fund Regular Plan IDCW
105804,Aditya Birla Sun Life Small Cap Fund - GROWTH
119556,Aditya Birla Sun Life Small Cap Fund - Growth - Direct Plan
119557,Aditya Birla Sun Life Small Cap Fund -Direct - IDCW
105805,Aditya Birla Sun Life Small Cap Fund -Regular - IDCW
125354,Axis Small Cap Fund - Direct Plan - Growth
125351,Axis Small Cap Fund - Direct Plan - IDCW
125350,Axis Small Cap Fund - Regular Plan - Growth
125352,Axis Small Cap Fund - Regular Plan - IDCW
147946,BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH
147943,BANDHAN SMALL CAP FUND - DIRECT PLAN IDCW
147944,BANDHAN SMALL CAP FUND - REGULAR PLAN GROWTH
147945,BANDHAN SMALL CAP FUND - REGULAR PLAN IDCW
145678,BANK OF INDIA Small Cap Fund Direct Plan Growth
145675,BANK OF INDIA Small Cap Fund Direct Plan IDCW
145677,BANK OF INDIA Small Cap Fund Regular Plan Growth
145676,BANK OF INDIA Small Cap Fund Regular Plan IDCW
152128,Baroda BNP Paribas Small Cap Fund - Direct Plan - Growth option
152129,Baroda BNP Paribas Small Cap Fund - Direct Plan - IDCW option
152130,Baroda BNP Paribas Small Cap Fund - Regular Plan - Growth option
152131,Baroda BNP Paribas Small Cap Fund - Regular Plan - IDCW option
146130,CANARA ROBECO SMALL CAP FUND - DIRECT PLAN - GROWTH OPTION
146131,CANARA ROBECO SMALL CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)
146127,CANARA ROBECO SMALL CAP FUND - REGULAR PLAN - GROWTH OPTION
146128,CANARA ROBECO SMALL CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)
119212,DSP Small Cap Fund - Direct Plan - Growth
119213,DSP Small Cap Fund - Direct Plan - IDCW
105989,DSP Small Cap Fund - Regular - Growth
113153,DSP Small Cap Fund - Regular - IDCW
146196,Edelweiss Small Cap Fund - Direct Plan - Growth
146197,Edelweiss Small Cap Fund - Direct Plan - IDCW Option
146193,Edelweiss Small Cap Fund - Regular Plan - Growth
146194,Edelweiss Small Cap Fund - Regular Plan - IDCW Option
118525,Franklin India Smaller Companies Fund - Direct - Growth
118524,Franklin India Smaller Companies Fund - Direct - IDCW 
103361,Franklin India Smaller Companies Fund - IDCW 
103360,Franklin India Smaller Companies Fund-Growth
130502,HDFC Small Cap Fund - Growth Option
130503,HDFC Small Cap Fund - Growth Option - Direct Plan
130501,HDFC Small Cap Fund - IDCW Option
130504,HDFC Small Cap Fund - IDCW Option - Direct Plan
151130,HSBC Small Cap Fund - Direct Growth
151132,HSBC Small Cap Fund - Direct IDCW
151133,HSBC Small Cap Fund - Regular Growth
151131,HSBC Small Cap Fund - Regular IDCW
120591,ICICI Prudential Smallcap Fund - Direct Plan - Growth
120870,ICICI Prudential Smallcap Fund - Direct Plan - IDCW
106823,ICICI Prudential Smallcap Fund - Growth
106822,ICICI Prudential Smallcap Fund - IDCW
145137,Invesco India Smallcap Fund - Direct Plan - Growth
145138,Invesco India Smallcap Fund - Direct Plan - IDCW (Payout / Reinvestment)
145139,Invesco India Smallcap Fund - Regular Plan - Growth
145140,Invesco India Smallcap Fund - Regular Plan - IDCW (Payout / Reinvestment)
147919,ITI Small Cap Fund - Direct Plan - Growth Option
147917,ITI Small Cap Fund - Direct Plan - IDCW Option
147920,ITI Small Cap Fund - Regular Plan - Growth Option
147918,ITI Small Cap Fund - Regular Plan - IDCW Option
102875,Kotak-Small Cap Fund - Growth
120164,Kotak-Small Cap Fund - Growth - Direct
102874,Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option
120163,Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct
152004,LIC MF Small Cap Fund-Direct Plan-Growth
152005,LIC MF Small Cap Fund-Direct Plan-IDCW
152003,LIC MF Small Cap Fund-Regular Plan-Growth
152006,LIC MF Small Cap Fund-Regular Plan-IDCW
150915,Mahindra Manulife Small Cap Fund - Direct Plan - Growth
150913,Mahindra Manulife Small Cap Fund - Direct Plan - IDCW
150912,Mahindra Manulife Small Cap Fund - Regular Plan - Growth
150914,Mahindra Manulife Small Cap Fund - Regular Plan - IDCW
118775,NIPPON INDIA SMALL CAP FUND - Direct Plan - IDCW Option
118777,Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option
118778,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
113178,Nippon India Small Cap Fund - Growth Plan - Bonus Option
113177,Nippon India Small Cap Fund - Growth Plan - Growth Option
113179,NIPPON INDIA SMALL CAP FUND - IDCW Option
149031,PGIM India Small Cap Fund - Direct Plan - IDCW Option
149019,PGIM India Small Cap Fund - Direct Plan- Growth Option
149020,PGIM India Small Cap Fund - Regular Plan - Growth Option
149032,PGIM India Small Cap Fund - Regular Plan - IDCW Option
100177,quant Small Cap Fund - Growth - Regular Plan
120828,quant Small Cap Fund - Growth Option - Direct Plan
120827,quant Small Cap Fund - IDCW Option - Direct Plan
100176,quant Small Cap Fund - IDCW Option - Regular Plan
152107,QUANTUM SMALL CAP FUND - DIRECT PLAN GROWTH OPTION
152108,QUANTUM SMALL CAP FUND - REGULAR PLAN GROWTH OPTION
125497,SBI Small Cap Fund - Direct Plan - Growth
125496,SBI Small Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
125494,SBI Small Cap Fund - Regular Plan - Growth
125495,SBI Small Cap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
119589,Sundaram Small Cap Fund Direct Plan - Growth
119588,Sundaram Small Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)
100795,Sundaram Small Cap Fund Regular Plan - Growth
100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)
145209,TATA Small Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option 
145210,TATA Small Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option 
145206,Tata Small Cap Fund-Direct Plan-Growth
145208,Tata Small Cap Fund-Regular Plan-Growth
145207,TATA SmallCap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option 
145205,TATA SmallCap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 
129649,Union Small Cap Fund - Direct Plan - Growth Option
129646,Union Small Cap Fund - Direct Plan - IDCW Option
129647,Union Small Cap Fund - Regular Plan - Growth Option
129648,Union Small Cap Fund - Regular Plan - IDCW Option
148618,UTI Small Cap Fund - Direct Plan - Growth Option
148619,UTI Small Cap Fund - Direct Plan - IDCW (Payout)
148617,UTI Small Cap Fund - Regular Plan - Growth Option
148616,UTI Small Cap Fund - Regular Plan - IDCW (Payout)
119507,Aditya Birla Sun Life Dividend Yield Fund - Growth - Direct Plan
101738,Aditya Birla Sun Life Dividend Yield Fund - Growth - Regular Plan
119506,Aditya Birla Sun Life Dividend Yield Fund -DIRECT - IDCW
101737,Aditya Birla Sun Life Dividend Yield Fund -REGULAR - IDCW
118527,Templeton India Equity Income Fund - Direct - Growth
118526,Templeton India EQUITY INCOME FUND - Direct - IDCW 
103679,Templeton India EQUITY INCOME FUND - IDCW 
103678,Templeton India Equity Income Fund-Growth Plan
148609,HDFC Dividend Yield Fund - Growth Option Direct Plan
148610,HDFC Dividend Yield Fund - Growth Plan
148608,HDFC Dividend Yield Fund - IDCW Option Direct Plan
148611,HDFC Dividend Yield Fund - IDCW Plan
129312,ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option
129309,ICICI Prudential Dividend Yield Equity Fund Direct Plan IDCW Option
129310,ICICI Prudential Dividend Yield Equity Fund Growth Option
129311,ICICI Prudential Dividend Yield Equity Fund IDCW Option
152022,LIC MF Dividend Yield Fund-Direct Plan-Growth
152021,LIC MF Dividend Yield Fund-Direct Plan-IDCW
152019,LIC MF Dividend Yield Fund-Regular Plan-Growth
152020,LIC MF Dividend Yield Fund-Regular Plan-IDCW
151478,SBI Dividend Yield Fund - Direct Plan - Growth
151475,SBI Dividend Yield Fund - Direct Plan - Income Distribution cum Capital Withdrawal (IDCW) Option
151476,SBI Dividend Yield Fund - Regular Plan - Growth
151477,SBI Dividend Yield Fund - Regular Plan - Income Distribution cum Capital Withdrawal (IDCW) Option
149700,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund) - Direct Plan - Growth Option
149699,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Direct Plan - Half Yearly Income Distribution CUM Capital Withdrawal Option
149698,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Half Yearly Income Distribution CUM Capital Withdrawal Plan
149697,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)-Growth Plan
148947,Tata Dividend Yield Fund-Direct Plan-Growth
148952,Tata Dividend Yield Fund-Direct Plan-IDCW Payout
148951,Tata Dividend Yield Fund-Direct Plan-IDCW Reinvestment
148948,Tata Dividend Yield Fund-Regular Plan-Growth
148950,Tata Dividend Yield Fund-Regular Plan-IDCW Payout
148949,Tata Dividend Yield Fund-Regular Plan-IDCW Reinvestment
120750,UTI Dividend Yield Fund - Direct Plan - IDCW
103025,UTI Dividend Yield Fund - Regular Plan - IDCW
103026,UTI-Dividend Yield Fund.-Growth
120749,UTI-Dividend Yield Fund.-Growth-Direct
119658,Aditya Birla Sun Life Pure Value Fund - Direct - IDCW
119659,Aditya Birla Sun Life Pure Value Fund - Growth - Direct Plan
108167,Aditya Birla Sun Life Pure Value Fund - Growth Option
108166,Aditya Birla Sun Life Pure Value Fund - Regular - IDCW
149166,Axis Value Fund - Direct Plan - Growth
149168,Axis Value Fund - Direct Plan - IDCW
149167,Axis Value Fund - Regular Plan - Growth
149165,Axis Value Fund - Regular Plan - IDCW
108909,BANDHAN Sterling Value Fund - Regular Plan - Growth
108908,BANDHAN Sterling Value Fund - Regular Plan - IDCW
118481,BANDHAN Sterling Value Fund-Direct Plan-Growth
118480,BANDHAN Sterling Value Fund-Direct Plan-IDCW
151755,Baroda BNP Paribas Value Fund - Direct Plan - Growth option
151756,Baroda BNP Paribas Value Fund - Direct Plan - IDCW option
151747,Baroda BNP Paribas Value Fund - Regular Plan - Growth option
151754,Baroda BNP Paribas Value Fund - Regular Plan - IDCW option
149085,Canara Robeco Value Fund - Direct Plan - Growth Option
149086,Canara Robeco Value Fund - Direct Plan - IDCW (Payout/Reinvestment)
149088,Canara Robeco Value Fund - Regular Plan - Growth Option
149087,Canara Robeco Value Fund - Regular Plan - IDCW (Payout/Reinvestment)
148595,DSP Value Fund - Direct Plan - Growth
148596,DSP Value Fund - Direct Plan - IDCW
148594,DSP Value Fund - Regular Plan - Growth
148597,DSP Value Fund - Regular Plan - IDCW
118494,Templeton India Value Fund - Direct - Growth
118493,Templeton India Value Fund - Direct - IDCW 
100496,Templeton India Value Fund - Growth Plan
100497,Templeton India Value Fund - IDCW 
135341,Groww Value Fund (formerly known as Indiabulls Value Fund) - Direct Plan - Growth Option
135343,Groww Value Fund (formerly known as Indiabulls Value Fund) - Regular Plan - Growth Option
135342,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
140819,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
140815,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
140817,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
135344,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
140820,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
140816,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment.
140818,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)
118935,HDFC Capital Builder Value Fund - Growth Option - Direct Plan
101764,HDFC Capital Builder Value Fund - Growth Plan
118934,HDFC Capital Builder Value Fund - IDCW Option - Direct Plan
101765,HDFC Capital Builder Value Fund - IDCW Plan
151113,HSBC Value Fund - Direct Growth
151112,HSBC Value Fund - Direct IDCW
151110,HSBC Value Fund - Regular Growth
151111,HSBC Value Fund - Regular IDCW
120323,ICICI Prudential Value Discovery Fund - Direct Plan - Growth
120322,ICICI Prudential Value Discovery Fund - Direct Plan - IDCW
102594,ICICI Prudential Value Discovery Fund - Growth
102595,ICICI Prudential Value Discovery Fund - IDCW
148972,ITI Value Fund - Direct Plan - Growth Option
148970,ITI Value Fund - Direct Plan - IDCW Option
148973,ITI Value Fund - Regular Plan - Growth Option
148971,ITI Value Fund - Regular Plan - IDCW Option
120486,JM Value Fund (Direct) - Growth Option
120485,JM Value Fund (Direct) - IDCW
100254,JM Value Fund (Regular) - Growth Option
106168,JM Value Fund (Regular) - IDCW
152018,LIC MF Value Fund-Direct Plan-Growth
152015,LIC MF Value Fund-Direct Plan-IDCW
152016,LIC MF Value Fund-Regular Plan-Growth
152017,LIC MF Value Fund-Regular Plan-IDCW
118782,NIPPON INDIA VALUE FUND - DIRECT Plan - IDCW Option
118784,Nippon India Value Fund - Direct Plan Growth Plan
103086,NIPPON INDIA VALUE FUND - IDCW Option
103085,Nippon India Value Fund- Growth Plan
149335,Quant Value Fund - Growth Option  - Direct Plan
149337,Quant Value Fund - Growth Option - Regular Plan
149338,Quant Value Fund - IDCW Option - Direct Plan
149336,Quant Value Fund - IDCW Option- Regular Plan
103490,Quantum Long Term Equity Value Fund - Direct Plan Growth Option
103491,Quantum Long Term Equity Value Fund - Direct Plan IDCW
141068,Quantum Long Term Equity Value Fund - Regular Plan Growth Option
141069,Quantum Long Term Equity Value Fund - Regular Plan IDCW
112218,Tata Equity P/E Fund - Regular Plan - Payout of IDCW-Option A(5%)
101672,Tata Equity P/E Fund - Regular Plan -Growth Option
119231,Tata Equity P/E Fund -Direct Plan Growth Option
102428,Tata Equity P/E Fund Regular Plan - Payout of IDCW-Option B(10%)
119233,Tata Equity P/E Fund- Direct Plan - Payout of IDCW -Option B(10%)
119232,Tata Equity P/E Fund- Direct Plan -Payout of IDCW-Option A(5%)
145473,Union Value Fund - Direct Plan - Growth Option
145474,Union Value Fund - Direct Plan - IDCW Option
145471,Union Value Fund - Regular Plan - Growth Option
145472,Union Value Fund - Regular Plan - IDCW Option
120751,UTI Value Fund - Direct Plan - Growth Option
120752,UTI Value Fund - Direct Plan - IDCW
103098,UTI Value Fund - Regular Plan - Growth Option
103097,UTI Value Fund - Regular Plan - IDCW
120348,Invesco India Contra Fund - Direct Plan - Growth
120349,Invesco India Contra Fund - Direct Plan - IDCW (Payout / Reinvestment)
